Durak No,Type,Durak Günü,Longitude,Latitude,Paket Adedi,cluster_id
5220,Delivery,Mon,29.2333403,40.8736361,1,2
5221,Pickup,Mon,29.4667982,40.7970773,10,6
5222,Pickup,Mon,29.4433632,40.7955428,9,6
5223,Pickup,Mon,29.3216305,40.9398784,2,8
5224,Delivery,Mon,29.222992,40.883811,1,2
5225,Pickup,Mon,29.1382976,40.930592,2,7
5226,Pickup,Mon,29.3253844,40.9373806,7,8
5227,Pickup,Mon,29.3007541,40.9059164,1,8
5228,Delivery,Mon,29.4337913,40.845615,4,6
5251,Pickup,Mon,29.2755251,40.865995,2,9
5252,Pickup,Mon,29.2483892,41.0171687,1,3
5253,Delivery,Mon,29.4333491,40.8416893,1,6
5254,Pickup,Mon,29.1680958,41.0049321,2,3
5255,Delivery,Mon,29.3483664,40.92066,1,8
5256,Delivery,Mon,29.2279187,40.9167068,12,2
5314,Delivery,Mon,29.3483743,40.9206615,10,8
5364,Pickup,Mon,29.3758438,40.8809665,4,1
5365,Pickup,Mon,29.3214535,40.9398735,1,8
5366,Pickup,Mon,29.1548,40.9276574,16,7
5367,Pickup,Mon,29.1783756,41.0146273,2,3
5368,Pickup,Mon,29.2992627,40.8474858,14,9
5369,Pickup,Mon,29.3750102,40.8763979,3,1
5370,Delivery,Mon,29.2317549,40.8713339,1,2
5371,Delivery,Mon,29.4342236,40.844426,4,6
5372,Pickup,Mon,29.2550042,40.9696818,32,3
5486,Pickup,Mon,29.4363209,40.7958244,1,6
5487,Pickup,Mon,29.2987042,40.9506845,3,8
5488,Pickup,Mon,29.2443149,41.0483941,3,3
5554,Delivery,Mon,29.1913084,40.9949457,1,3
5555,Delivery,Mon,29.1650914,40.9201382,1,7
5556,Delivery,Mon,29.4555386,40.8108938,1,6
5557,Delivery,Mon,29.166194,40.9116318,1,7
5558,Delivery,Mon,29.1254342,41.0258735,1,0
5559,Pickup,Mon,29.1276533,41.0262388,84,0
5560,Pickup,Mon,29.1175542,41.0258657,1,0
5561,Delivery,Mon,29.3900415,40.7779604,2,6
5562,Delivery,Mon,29.2609345,40.9694873,2,3
5563,Pickup,Mon,29.1044749,40.9804411,1,0
5564,Delivery,Mon,29.1543719,41.0024228,1,0
5565,Pickup,Mon,29.3716049,40.8722405,1,1
5566,Delivery,Mon,29.4422252,40.8174957,6,6
5567,Delivery,Mon,29.1597472,40.914531,1,7
5568,Delivery,Mon,29.5722761,40.8713168,1,5
5569,Pickup,Mon,29.3662234,40.8532533,6,1
5570,Pickup,Mon,29.2406965,40.9738453,3,3
5571,Pickup,Mon,29.1165579,40.9413739,54,7
5572,Pickup,Mon,29.1401786,41.0003632,2,0
5573,Pickup,Mon,29.2758019,40.9577258,22,8
5574,Pickup,Mon,29.3253188,40.9373678,2,8
5575,Delivery,Mon,29.4144437,40.8610623,2,1
5576,Pickup,Mon,29.1293296,41.0212046,1,0
5577,Delivery,Mon,29.2073735,40.88453,1,2
5578,Delivery,Mon,29.2073899,40.8845238,1,2
5579,Delivery,Mon,29.4400407,40.8065622,1,6
5580,Pickup,Mon,29.201234,40.914007,7,2
5581,Pickup,Mon,29.1151361,41.0254423,23,0
5582,Delivery,Mon,29.1766402,40.9036855,1,7
5583,Pickup,Mon,29.1642547,40.9841805,2,0
5584,Delivery,Mon,29.362373,40.8781416,1,1
5585,Delivery,Mon,29.5727768,40.8368873,1,5
5586,Delivery,Mon,29.1443259,40.9982977,1,0
5587,Delivery,Mon,29.390041,40.7779617,3,6
5588,Pickup,Mon,29.4358098,40.7975241,1,6
5589,Pickup,Mon,29.1970756,40.993525,11,3
5590,Pickup,Mon,29.1717506,41.0270309,1,3
5591,Delivery,Mon,29.1270952,41.0081619,1,0
5592,Delivery,Mon,29.2330799,41.0409615,1,3
5593,Delivery,Mon,29.2976964,40.8596048,1,9
5594,Pickup,Mon,29.129921,40.9457049,10,7
5595,Pickup,Mon,29.1921655,40.9874765,2,3
5596,Pickup,Mon,29.1076995,41.0151628,2,0
5597,Pickup,Mon,29.1007563,40.9749715,1,0
5598,Delivery,Mon,29.3210495,40.9396412,1,8
5599,Delivery,Mon,29.2331891,40.9991855,1,3
5600,Pickup,Mon,29.3250887,40.9374247,4,8
5601,Pickup,Mon,29.2844126,40.857886,2,9
5602,Delivery,Mon,29.2767055,40.9438621,1,8
5603,Delivery,Mon,29.1398101,41.0004669,1,0
5604,Pickup,Mon,29.286528,40.9008243,10,8
5676,Delivery,Mon,29.3529542,40.8792761,1,1
5677,Delivery,Mon,29.350234,40.7882728,1,9
5678,Delivery,Mon,29.363191,40.7956276,1,6
5679,Delivery,Mon,29.450159,40.7951364,1,6
5680,Delivery,Mon,29.3857666,40.7606109,1,6
5681,Delivery,Mon,29.3703817,40.7955422,1,6
5682,Delivery,Mon,29.3862418,40.7677647,1,6
5683,Delivery,Mon,29.3958267,40.8416831,1,1
5684,Delivery,Mon,29.15619,41.036931,1,0
5685,Delivery,Mon,29.1772323,40.8896112,1,2
5686,Delivery,Mon,29.187603,40.8886072,1,2
5687,Delivery,Mon,29.177234,40.9141967,1,7
5688,Delivery,Mon,29.1786377,40.9151207,1,7
5689,Delivery,Mon,29.2323827,40.9114483,1,2
5690,Delivery,Mon,29.2727516,40.9281368,1,8
5691,Delivery,Mon,29.2730772,40.9202889,1,8
5692,Delivery,Mon,29.3887017,40.8975584,1,1
5693,Delivery,Mon,29.2744838,40.9704783,1,8
5694,Delivery,Mon,29.2564309,40.9868224,1,3
5695,Delivery,Mon,29.2605755,40.9737511,10,3
5696,Delivery,Mon,29.4097528,40.8227341,1,6
5697,Delivery,Mon,29.3841639,40.882423,1,1
5698,Delivery,Mon,29.136279,40.9948068,1,0
5699,Delivery,Mon,29.413599,40.8403175,1,1
5700,Delivery,Mon,29.396278,40.8906775,1,1
5701,Delivery,Mon,29.4308435,40.7839306,1,6
5702,Delivery,Mon,29.319484,40.9210053,1,8
5703,Delivery,Mon,29.1547311,40.987214,1,0
5704,Delivery,Mon,29.2161758,40.9654578,1,3
5705,Delivery,Mon,29.3184999,40.9355231,1,8
5706,Delivery,Mon,29.304292,40.9246267,1,8
5707,Delivery,Mon,29.3029086,40.9406095,1,8
5708,Delivery,Mon,29.2280946,40.976029,2,3
5709,Delivery,Mon,29.130072,40.9923173,1,0
5711,Delivery,Mon,29.1789303,41.024994,1,3
5712,Delivery,Mon,29.3886615,40.7978449,1,6
5713,Delivery,Mon,29.4244198,40.807153,1,6
5714,Delivery,Mon,29.3539259,40.8216797,1,9
5715,Delivery,Mon,29.3770548,40.8335353,1,1
5716,Delivery,Mon,29.3744593,40.8299135,1,1
5717,Delivery,Mon,29.3463832,40.8088773,1,9
5718,Delivery,Mon,29.2405185,40.9730249,1,3
5719,Delivery,Mon,29.2413041,40.9623472,1,3
5720,Delivery,Mon,29.4542309,40.8241925,1,6
5721,Delivery,Mon,29.2211957,40.9829399,1,3
5722,Delivery,Mon,29.2176396,40.9762323,2,3
5723,Delivery,Mon,29.229864,40.9809122,1,3
5724,Delivery,Mon,29.1973377,40.9985133,2,3
5725,Delivery,Mon,29.1843659,40.8975289,1,2
5726,Delivery,Mon,29.0897736,41.006354,1,0
5727,Delivery,Mon,29.3094342,40.8637924,1,9
5728,Delivery,Mon,29.5378732,40.7854473,2,5
5729,Delivery,Mon,29.37233,40.8814984,1,1
5730,Delivery,Mon,29.0939674,41.0316642,1,0
5731,Delivery,Mon,29.1104017,41.0307353,1,0
5732,Delivery,Mon,29.1194655,41.0260862,1,0
5733,Delivery,Mon,29.0913724,41.0323114,1,0
5734,Delivery,Mon,29.1197039,41.0352138,1,0
5735,Delivery,Mon,29.1122353,41.0360009,1,0
5736,Delivery,Mon,29.1160635,41.035862,1,0
5737,Delivery,Mon,29.1135222,41.0289172,1,0
5738,Pickup,Mon,29.3263645,40.9362011,17,8
5739,Delivery,Mon,29.164569,41.0157924,29,0
5740,Delivery,Mon,29.5432225,40.7871241,1,5
5741,Delivery,Mon,29.4008608,40.8651805,1,1
5742,Delivery,Mon,29.2643352,40.8879271,1,2
5743,Delivery,Mon,29.2641206,40.8898274,1,2
5744,Delivery,Mon,29.4267934,40.7942476,1,6
5745,Delivery,Mon,29.2979285,40.8744984,1,9
6104,Delivery,Mon,29.1019243,40.9809398,3,0
6105,Delivery,Mon,29.2744878,40.8640914,12,9
6106,Delivery,Mon,29.1382771,40.9305895,1,7
6107,Delivery,Mon,29.1382695,40.9305516,1,7
6108,Delivery,Mon,29.1382912,40.9305864,1,7
6109,Delivery,Mon,29.1073861,40.9475543,1,7
6110,Delivery,Mon,29.1125887,40.9552907,1,7
6111,Delivery,Mon,29.1097691,40.9465463,1,7
6112,Delivery,Mon,29.1093611,40.9514586,1,7
6113,Delivery,Mon,29.1437432,41.0155258,1,0
6114,Delivery,Mon,29.1746549,41.0188959,2,3
6115,Delivery,Mon,29.1710423,41.0257037,1,3
6116,Delivery,Mon,29.1779739,41.0131669,1,3
6117,Delivery,Mon,29.1703608,41.0051649,3,3
6118,Delivery,Mon,29.1350799,41.017465,1,0
6119,Delivery,Mon,29.1297749,40.9228498,1,7
6120,Delivery,Mon,29.126854,40.9477734,1,7
6121,Delivery,Mon,29.134109,40.9265062,1,7
6122,Delivery,Mon,29.1266943,40.9516767,1,7
6123,Delivery,Mon,29.1768501,40.9941928,1,3
6124,Delivery,Mon,29.1784553,40.9943153,1,3
6125,Delivery,Mon,29.1536151,40.997946,1,0
6126,Delivery,Mon,29.1469139,41.000192,2,0
6127,Delivery,Mon,29.1299968,41.0025249,1,0
6128,Delivery,Mon,29.1397176,40.9975665,1,0
6129,Delivery,Mon,29.2549759,40.9696326,5,3
6130,Delivery,Mon,29.1567995,41.0032738,1,0
6131,Delivery,Mon,29.3149737,40.817195,2,9
6132,Delivery,Mon,29.432936,40.7986996,1,6
6133,Delivery,Mon,29.1533575,40.9747231,4,0
6134,Delivery,Mon,29.4338367,40.797847,1,6
6135,Pickup,Mon,29.2141675,40.9309112,1,2
6136,Delivery,Mon,29.1273273,40.9443634,1,7
6137,Pickup,Mon,29.2305608,40.8789696,2,2
6138,Delivery,Mon,29.3149702,40.8171949,2,9
6139,Delivery,Mon,29.2789884,40.818169,1,9
6140,Delivery,Mon,29.3149629,40.8172351,1,9
6141,Pickup,Mon,29.3254622,40.9369152,11,8
6142,Pickup,Mon,29.3255896,40.9367897,3,8
6143,Delivery,Mon,29.2931246,40.854801,1,9
6144,Pickup,Mon,29.3149985,40.8172308,14,9
6179,Delivery,Mon,29.1120469,40.9451189,1,7
6180,Delivery,Mon,29.1109189,40.952771,1,7
6181,Delivery,Mon,29.1244357,40.9997059,1,0
6182,Delivery,Mon,29.1715581,41.0202215,1,3
6183,Delivery,Mon,29.1730214,41.0190012,1,3
6184,Delivery,Mon,29.1649956,41.014657,5,0
6185,Delivery,Mon,29.1816811,41.0083323,1,3
6186,Delivery,Mon,29.481976,40.7933655,1,6
6187,Delivery,Mon,29.1192824,40.9403254,1,7
6188,Delivery,Mon,29.119233,40.9403635,1,7
6189,Delivery,Mon,29.1341719,40.9265425,3,7
6190,Delivery,Mon,29.1321099,40.9223218,1,7
6191,Delivery,Mon,29.1247107,40.9505888,1,7
6192,Delivery,Mon,29.1154426,40.9370328,1,7
6193,Delivery,Mon,29.1698667,40.9981108,1,3
6194,Delivery,Mon,29.1761482,40.9961796,1,3
6195,Delivery,Mon,29.5091141,40.803223,1,5
6196,Delivery,Mon,29.1468696,41.0000921,1,0
6197,Delivery,Mon,29.1300841,41.0068877,1,0
6198,Delivery,Mon,29.1400528,41.0003719,3,0
6200,Delivery,Mon,29.2550345,40.9696819,5,3
6201,Delivery,Mon,29.1359509,41.0036422,1,0
6202,Pickup,Mon,29.2770041,40.8649656,1,9
6203,Delivery,Mon,29.3268692,40.9367853,3,8
6204,Delivery,Mon,29.3149497,40.817208,1,9
6205,Delivery,Mon,29.3149876,40.8171996,1,9
6206,Delivery,Mon,29.3285216,40.9361612,1,8
6207,Delivery,Mon,29.3255946,40.9367818,16,8
6208,Delivery,Mon,29.1766437,40.9057018,1,7
6209,Delivery,Mon,29.314973,40.8171961,1,9
6210,Delivery,Mon,29.3149718,40.8171963,1,9
6211,Pickup,Mon,29.3258253,40.936638,13,8
6212,Delivery,Mon,29.2789931,40.818171,1,9
6213,Delivery,Mon,29.2789839,40.818159,1,9
6214,Delivery,Mon,29.3149773,40.8172293,2,9
6215,Delivery,Mon,29.3149668,40.8172452,2,9
6238,Delivery,Mon,29.1858798,41.0255237,1,3
6239,Delivery,Mon,29.3826332,40.900145,1,1
6240,Pickup,Mon,29.4325664,40.7984688,1,6
6241,Delivery,Mon,29.2012338,41.0073847,1,3
6242,Delivery,Mon,29.2012613,41.0071677,1,3
6243,Delivery,Mon,29.1805941,40.90734,1,7
6244,Pickup,Mon,29.1388996,40.9983304,11,0
6357,Delivery,Mon,29.2323712,40.8854494,4,2
6493,Pickup,Mon,29.1878098,40.8886026,1,2
8187,Pickup,Mon,29.3482314,40.9204026,1,8
8221,Pickup,Mon,29.3484127,40.9206659,2,8
12060,Pickup,Mon,29.2659606,40.8980451,3,2
12958,Pickup,Mon,29.2550997,40.9697307,1,3
13351,Pickup,Mon,29.2020604,40.9152419,1,2
13476,Pickup,Mon,29.140315,41.0004257,3,0
13487,Pickup,Mon,29.2600453,40.880979,1,2
13657,Delivery,Mon,29.3150026,40.8170979,1,9
13658,Delivery,Mon,29.2624667,40.8794128,1,2
13659,Delivery,Mon,29.2620404,40.8873541,1,2
13660,Pickup,Mon,29.2462434,40.8729151,1,2
18978,Delivery,Mon,29.3695743,40.8378819,1,1
18979,Delivery,Mon,29.2605787,40.8882179,1,2
18980,Delivery,Mon,29.2792451,40.8593078,1,9
18981,Pickup,Mon,29.2502609,40.8710813,1,2
18982,Pickup,Mon,29.2631374,40.8692464,1,2
18983,Delivery,Mon,29.2736264,40.8677506,1,9
18984,Pickup,Mon,29.1383045,40.930546,1,7
19398,Pickup,Mon,29.1717506,41.0270309,1,3
